,date,home_name,away_name,home_FG,home_FGA,home_FG%,home_3P,home_3PA,home_3P%,home_FT,home_FTA,home_FT%,home_ORB,home_DRB,home_TRB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_TS%,home_eFG%,home_3PAr,home_FTr,home_ORB%,home_DRB%,home_TRB%,home_AST%,home_STL%,home_BLK%,home_TOV%,home_USG%,home_ORtg,home_DRtg,home_TSA,home_FTAr,home_2P,home_2PA,home_2P%,home_2PAr,home_ORBr,home_DRBr,home_AST/TOV,home_STL/TOV,home_FIC,home_FT/FGA,home_HOB,home_+/-,away_FG,away_FGA,away_FG%,away_3P,away_3PA,away_3P%,away_FT,away_FTA,away_FT%,away_ORB,away_DRB,away_TRB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_TS%,away_eFG%,away_3PAr,away_FTr,away_ORB%,away_DRB%,away_TRB%,away_AST%,away_STL%,away_BLK%,away_TOV%,away_USG%,away_ORtg,away_DRtg,away_TSA,away_FTAr,away_2P,away_2PA,away_2P%,away_2PAr,away_ORBr,away_DRBr,away_AST/TOV,away_STL/TOV,away_FIC,away_FT/FGA,away_HOB,away_+/-,index
24,201010270,Oklahoma City Thunder,Chicago Bulls,32.0,78.0,0.41025641025641024,4.0,18.0,0.2222222222222222,38.0,47.0,0.8085106382978723,9.0,35.0,44.0,17.0,11.0,10.0,12.0,15.0,106.0,0.5370895824888529,0.4358974358974359,0.23076923076923078,0.603,20.0,70.0,46.3,53.1,11.1,12.7,10.8,100.0,107.2,96.1,98.68,0.6025641025641025,28.0,60.0,0.4666666666666667,0.7692307692307693,0.20454545454545456,0.7954545454545454,1.4166666666666667,0.9166666666666666,83.625,0.48717948717948717,1.53125,11.0,40.0,93.0,0.43010752688172044,2.0,14.0,0.14285714285714285,13.0,22.0,0.5909090909090909,15.0,36.0,51.0,21.0,6.0,6.0,14.0,28.0,95.0,0.46260225944682504,0.44086021505376344,0.15053763440860216,0.237,30.0,80.0,53.7,52.5,6.1,10.0,12.0,100.0,96.1,107.2,102.68,0.23655913978494625,38.0,79.0,0.4810126582278481,0.8494623655913979,0.29411764705882354,0.7058823529411765,1.5,0.42857142857142855,64.0,0.13978494623655913,1.525,-11.0,Oklahoma City Thunder1
25,201010270,Oklahoma City Thunder,Chicago Bulls,32.0,78.0,0.41025641025641024,4.0,18.0,0.2222222222222222,38.0,47.0,0.8085106382978723,9.0,35.0,44.0,17.0,11.0,10.0,12.0,15.0,106.0,0.5370895824888529,0.4358974358974359,0.23076923076923078,0.603,20.0,70.0,46.3,53.1,11.1,12.7,10.8,100.0,107.2,96.1,98.68,0.6025641025641025,28.0,60.0,0.4666666666666667,0.7692307692307693,0.20454545454545456,0.7954545454545454,1.4166666666666667,0.9166666666666666,83.625,0.48717948717948717,1.53125,11.0,40.0,93.0,0.43010752688172044,2.0,14.0,0.14285714285714285,13.0,22.0,0.5909090909090909,15.0,36.0,51.0,21.0,6.0,6.0,14.0,28.0,95.0,0.46260225944682504,0.44086021505376344,0.15053763440860216,0.237,30.0,80.0,53.7,52.5,6.1,10.0,12.0,100.0,96.1,107.2,102.68,0.23655913978494625,38.0,79.0,0.4810126582278481,0.8494623655913979,0.29411764705882354,0.7058823529411765,1.5,0.42857142857142855,64.0,0.13978494623655913,1.525,-11.0,Chicago Bulls1
26,201010270,Philadelphia 76ers,Miami Heat,36.0,83.0,0.43373493975903615,7.0,18.0,0.3888888888888889,8.0,11.0,0.7272727272727273,10.0,28.0,38.0,24.0,10.0,4.0,16.0,22.0,87.0,0.49521857923497264,0.4759036144578313,0.21686746987951808,0.133,23.8,84.8,50.7,66.7,10.9,7.5,15.4,100.0,95.1,106.0,87.84,0.13253012048192772,29.0,65.0,0.4461538461538462,0.7831325301204819,0.2631578947368421,0.7368421052631579,1.5,0.625,62.625,0.0963855421686747,1.6666666666666667,-10.0,33.0,69.0,0.4782608695652174,8.0,16.0,0.5,23.0,31.0,0.7419354838709677,5.0,32.0,37.0,15.0,8.0,6.0,16.0,18.0,97.0,0.5868828654404646,0.5362318840579711,0.2318840579710145,0.449,15.2,76.2,49.3,45.5,8.7,9.2,16.2,100.0,106.0,95.1,82.64,0.4492753623188406,25.0,53.0,0.4716981132075472,0.7681159420289855,0.13513513513513514,0.8648648648648649,0.9375,0.5,66.625,0.3333333333333333,1.4545454545454546,10.0,Philadelphia 76ers1
27,201010270,Philadelphia 76ers,Miami Heat,36.0,83.0,0.43373493975903615,7.0,18.0,0.3888888888888889,8.0,11.0,0.7272727272727273,10.0,28.0,38.0,24.0,10.0,4.0,16.0,22.0,87.0,0.49521857923497264,0.4759036144578313,0.21686746987951808,0.133,23.8,84.8,50.7,66.7,10.9,7.5,15.4,100.0,95.1,106.0,87.84,0.13253012048192772,29.0,65.0,0.4461538461538462,0.7831325301204819,0.2631578947368421,0.7368421052631579,1.5,0.625,62.625,0.0963855421686747,1.6666666666666667,-10.0,33.0,69.0,0.4782608695652174,8.0,16.0,0.5,23.0,31.0,0.7419354838709677,5.0,32.0,37.0,15.0,8.0,6.0,16.0,18.0,97.0,0.5868828654404646,0.5362318840579711,0.2318840579710145,0.449,15.2,76.2,49.3,45.5,8.7,9.2,16.2,100.0,106.0,95.1,82.64,0.4492753623188406,25.0,53.0,0.4716981132075472,0.7681159420289855,0.13513513513513514,0.8648648648648649,0.9375,0.5,66.625,0.3333333333333333,1.4545454545454546,10.0,Miami Heat2
28,201010270,San Antonio Spurs,Indiana Pacers,42.0,83.0,0.5060240963855421,9.0,20.0,0.45,29.0,36.0,0.8055555555555556,9.0,26.0,35.0,29.0,15.0,5.0,14.0,21.0,122.0,0.6171590449210845,0.5602409638554217,0.24096385542168675,0.434,25.0,74.3,49.3,69.0,14.9,8.9,12.4,100.0,121.0,108.1,98.84,0.43373493975903615,33.0,63.0,0.5238095238095238,0.7590361445783133,0.2571428571428571,0.7428571428571429,2.0714285714285716,1.0714285714285714,99.25,0.3493975903614458,1.6904761904761905,13.0,41.0,77.0,0.5324675324675324,8.0,21.0,0.38095238095238093,19.0,28.0,0.6785714285714286,9.0,27.0,36.0,20.0,9.0,6.0,23.0,26.0,109.0,0.610165696372593,0.5844155844155844,0.2727272727272727,0.364,25.7,75.0,50.7,48.8,8.9,9.5,20.5,100.0,108.1,121.0,89.32,0.36363636363636365,33.0,56.0,0.5892857142857143,0.7272727272727273,0.25,0.75,0.8695652173913043,0.391304347826087,69.0,0.24675324675324675,1.4878048780487805,-13.0,San Antonio Spurs1
29,201010270,San Antonio Spurs,Indiana Pacers,42.0,83.0,0.5060240963855421,9.0,20.0,0.45,29.0,36.0,0.8055555555555556,9.0,26.0,35.0,29.0,15.0,5.0,14.0,21.0,122.0,0.6171590449210845,0.5602409638554217,0.24096385542168675,0.434,25.0,74.3,49.3,69.0,14.9,8.9,12.4,100.0,121.0,108.1,98.84,0.43373493975903615,33.0,63.0,0.5238095238095238,0.7590361445783133,0.2571428571428571,0.7428571428571429,2.0714285714285716,1.0714285714285714,99.25,0.3493975903614458,1.6904761904761905,13.0,41.0,77.0,0.5324675324675324,8.0,21.0,0.38095238095238093,19.0,28.0,0.6785714285714286,9.0,27.0,36.0,20.0,9.0,6.0,23.0,26.0,109.0,0.610165696372593,0.5844155844155844,0.2727272727272727,0.364,25.7,75.0,50.7,48.8,8.9,9.5,20.5,100.0,108.1,121.0,89.32,0.36363636363636365,33.0,56.0,0.5892857142857143,0.7272727272727273,0.25,0.75,0.8695652173913043,0.391304347826087,69.0,0.24675324675324675,1.4878048780487805,-13.0,Indiana Pacers1
30,201010270,Toronto Raptors,New York Knicks,36.0,94.0,0.3829787234042553,3.0,10.0,0.3,18.0,24.0,0.75,12.0,33.0,45.0,20.0,6.0,5.0,11.0,20.0,93.0,0.44472073450650346,0.39893617021276595,0.10638297872340426,0.255,25.0,71.7,47.9,55.6,6.2,7.8,9.5,100.0,96.0,101.2,104.56,0.2553191489361702,33.0,84.0,0.39285714285714285,0.8936170212765957,0.26666666666666666,0.7333333333333333,1.8181818181818181,0.5454545454545454,60.25,0.19148936170212766,1.5555555555555556,-5.0,38.0,88.0,0.4318181818181818,7.0,24.0,0.2916666666666667,15.0,17.0,0.8823529411764706,13.0,36.0,49.0,12.0,4.0,10.0,15.0,23.0,98.0,0.5131964809384164,0.4715909090909091,0.2727272727272727,0.193,28.3,75.0,52.1,31.6,4.1,11.9,13.6,100.0,101.2,96.0,95.48,0.19318181818181818,31.0,64.0,0.484375,0.7272727272727273,0.2653061224489796,0.7346938775510204,0.8,0.26666666666666666,65.125,0.17045454545454544,1.3157894736842106,5.0,Toronto Raptors1
31,201010270,Toronto Raptors,New York Knicks,36.0,94.0,0.3829787234042553,3.0,10.0,0.3,18.0,24.0,0.75,12.0,33.0,45.0,20.0,6.0,5.0,11.0,20.0,93.0,0.44472073450650346,0.39893617021276595,0.10638297872340426,0.255,25.0,71.7,47.9,55.6,6.2,7.8,9.5,100.0,96.0,101.2,104.56,0.2553191489361702,33.0,84.0,0.39285714285714285,0.8936170212765957,0.26666666666666666,0.7333333333333333,1.8181818181818181,0.5454545454545454,60.25,0.19148936170212766,1.5555555555555556,-5.0,38.0,88.0,0.4318181818181818,7.0,24.0,0.2916666666666667,15.0,17.0,0.8823529411764706,13.0,36.0,49.0,12.0,4.0,10.0,15.0,23.0,98.0,0.5131964809384164,0.4715909090909091,0.2727272727272727,0.193,28.3,75.0,52.1,31.6,4.1,11.9,13.6,100.0,101.2,96.0,95.48,0.19318181818181818,31.0,64.0,0.484375,0.7272727272727273,0.2653061224489796,0.7346938775510204,0.8,0.26666666666666666,65.125,0.17045454545454544,1.3157894736842106,5.0,New York Knicks1
32,201010280,Orlando Magic,Washington Wizards,43.0,77.0,0.5584415584415584,8.0,24.0,0.3333333333333333,18.0,32.0,0.5625,11.0,42.0,53.0,20.0,5.0,3.0,21.0,22.0,112.0,0.6148440931049627,0.6103896103896104,0.3116883116883117,0.416,33.3,93.3,67.9,46.5,5.0,5.1,18.7,100.0,113.0,83.8,91.08,0.4155844155844156,35.0,53.0,0.660377358490566,0.6883116883116883,0.20754716981132076,0.7924528301886793,0.9523809523809523,0.23809523809523808,80.75,0.23376623376623376,1.4651162790697674,29.0,29.0,78.0,0.3717948717948718,4.0,19.0,0.21052631578947367,21.0,30.0,0.7,3.0,22.0,25.0,17.0,10.0,3.0,13.0,25.0,83.0,0.4550438596491228,0.3974358974358974,0.24358974358974358,0.385,6.7,66.7,32.1,58.6,10.1,5.7,12.5,100.0,83.8,113.0,91.2,0.38461538461538464,25.0,59.0,0.423728813559322,0.7564102564102564,0.12,0.88,1.3076923076923077,0.7692307692307693,37.25,0.2692307692307692,1.5862068965517242,-29.0,Orlando Magic1
33,201010280,Orlando Magic,Washington Wizards,43.0,77.0,0.5584415584415584,8.0,24.0,0.3333333333333333,18.0,32.0,0.5625,11.0,42.0,53.0,20.0,5.0,3.0,21.0,22.0,112.0,0.6148440931049627,0.6103896103896104,0.3116883116883117,0.416,33.3,93.3,67.9,46.5,5.0,5.1,18.7,100.0,113.0,83.8,91.08,0.4155844155844156,35.0,53.0,0.660377358490566,0.6883116883116883,0.20754716981132076,0.7924528301886793,0.9523809523809523,0.23809523809523808,80.75,0.23376623376623376,1.4651162790697674,29.0,29.0,78.0,0.3717948717948718,4.0,19.0,0.21052631578947367,21.0,30.0,0.7,3.0,22.0,25.0,17.0,10.0,3.0,13.0,25.0,83.0,0.4550438596491228,0.3974358974358974,0.24358974358974358,0.385,6.7,66.7,32.1,58.6,10.1,5.7,12.5,100.0,83.8,113.0,91.2,0.38461538461538464,25.0,59.0,0.423728813559322,0.7564102564102564,0.12,0.88,1.3076923076923077,0.7692307692307693,37.25,0.2692307692307692,1.5862068965517242,-29.0,Washington Wizards1
34,201010280,Utah Jazz,Phoenix Suns,36.0,84.0,0.42857142857142855,3.0,13.0,0.23076923076923078,19.0,27.0,0.7037037037037037,14.0,31.0,45.0,19.0,8.0,6.0,16.0,28.0,94.0,0.4901960784313726,0.44642857142857145,0.15476190476190477,0.321,30.4,72.1,50.6,52.8,8.4,11.1,14.3,100.0,99.0,115.8,95.88,0.32142857142857145,33.0,71.0,0.4647887323943662,0.8452380952380952,0.3111111111111111,0.6888888888888889,1.1875,0.5,61.125,0.2261904761904762,1.5277777777777777,-16.0,37.0,80.0,0.4625,10.0,26.0,0.38461538461538464,26.0,34.0,0.7647058823529411,12.0,32.0,44.0,20.0,11.0,4.0,14.0,25.0,110.0,0.5791912384161751,0.525,0.325,0.425,27.9,69.6,49.4,54.1,11.6,5.6,12.8,100.0,115.8,99.0,94.96000000000001,0.425,27.0,54.0,0.5,0.675,0.2727272727272727,0.7272727272727273,1.4285714285714286,0.7857142857142857,81.75,0.325,1.5405405405405406,16.0,Utah Jazz2
35,201010280,Utah Jazz,Phoenix Suns,36.0,84.0,0.42857142857142855,3.0,13.0,0.23076923076923078,19.0,27.0,0.7037037037037037,14.0,31.0,45.0,19.0,8.0,6.0,16.0,28.0,94.0,0.4901960784313726,0.44642857142857145,0.15476190476190477,0.321,30.4,72.1,50.6,52.8,8.4,11.1,14.3,100.0,99.0,115.8,95.88,0.32142857142857145,33.0,71.0,0.4647887323943662,0.8452380952380952,0.3111111111111111,0.6888888888888889,1.1875,0.5,61.125,0.2261904761904762,1.5277777777777777,-16.0,37.0,80.0,0.4625,10.0,26.0,0.38461538461538464,26.0,34.0,0.7647058823529411,12.0,32.0,44.0,20.0,11.0,4.0,14.0,25.0,110.0,0.5791912384161751,0.525,0.325,0.425,27.9,69.6,49.4,54.1,11.6,5.6,12.8,100.0,115.8,99.0,94.96000000000001,0.425,27.0,54.0,0.5,0.675,0.2727272727272727,0.7272727272727273,1.4285714285714286,0.7857142857142857,81.75,0.325,1.5405405405405406,16.0,Phoenix Suns2
36,201010290,Boston Celtics,New York Knicks,44.0,91.0,0.4835164835164835,5.0,16.0,0.3125,12.0,18.0,0.6666666666666666,14.0,40.0,54.0,33.0,2.0,1.0,17.0,23.0,105.0,0.5307319045693489,0.510989010989011,0.17582417582417584,0.198,32.6,81.6,58.7,75.0,2.0,1.7,14.7,100.0,107.6,103.5,98.92,0.1978021978021978,39.0,75.0,0.52,0.8241758241758241,0.25925925925925924,0.7407407407407407,1.9411764705882353,0.11764705882352941,81.5,0.13186813186813187,1.75,4.0,37.0,85.0,0.43529411764705883,9.0,27.0,0.3333333333333333,18.0,27.0,0.6666666666666666,9.0,29.0,38.0,24.0,8.0,9.0,10.0,20.0,101.0,0.5212634186622627,0.48823529411764705,0.3176470588235294,0.318,18.4,67.4,41.3,64.9,8.2,12.0,9.4,100.0,103.5,107.6,96.88,0.3176470588235294,28.0,58.0,0.4827586206896552,0.6823529411764706,0.23684210526315788,0.7631578947368421,2.4,0.8,78.875,0.21176470588235294,1.6486486486486487,-4.0,Boston Celtics3
37,201010290,Boston Celtics,New York Knicks,44.0,91.0,0.4835164835164835,5.0,16.0,0.3125,12.0,18.0,0.6666666666666666,14.0,40.0,54.0,33.0,2.0,1.0,17.0,23.0,105.0,0.5307319045693489,0.510989010989011,0.17582417582417584,0.198,32.6,81.6,58.7,75.0,2.0,1.7,14.7,100.0,107.6,103.5,98.92,0.1978021978021978,39.0,75.0,0.52,0.8241758241758241,0.25925925925925924,0.7407407407407407,1.9411764705882353,0.11764705882352941,81.5,0.13186813186813187,1.75,4.0,37.0,85.0,0.43529411764705883,9.0,27.0,0.3333333333333333,18.0,27.0,0.6666666666666666,9.0,29.0,38.0,24.0,8.0,9.0,10.0,20.0,101.0,0.5212634186622627,0.48823529411764705,0.3176470588235294,0.318,18.4,67.4,41.3,64.9,8.2,12.0,9.4,100.0,103.5,107.6,96.88,0.3176470588235294,28.0,58.0,0.4827586206896552,0.6823529411764706,0.23684210526315788,0.7631578947368421,2.4,0.8,78.875,0.21176470588235294,1.6486486486486487,-4.0,New York Knicks2
38,201010290,Charlotte Bobcats,Indiana Pacers,31.0,70.0,0.44285714285714284,4.0,12.0,0.3333333333333333,35.0,45.0,0.7777777777777778,15.0,30.0,45.0,17.0,3.0,7.0,17.0,21.0,101.0,0.5623608017817372,0.4714285714285714,0.17142857142857143,0.643,37.5,76.9,57.0,54.8,3.4,13.7,15.9,100.0,113.4,116.8,89.8,0.6428571428571429,27.0,58.0,0.46551724137931033,0.8285714285714286,0.3333333333333333,0.6666666666666666,1.0,0.17647058823529413,68.625,0.5,1.5483870967741935,-3.0,36.0,80.0,0.45,12.0,29.0,0.41379310344827586,20.0,24.0,0.8333333333333334,9.0,25.0,34.0,25.0,5.0,11.0,10.0,28.0,104.0,0.5742049469964664,0.525,0.3625,0.3,23.1,62.5,43.0,69.4,5.6,19.0,9.9,100.0,116.8,113.4,90.56,0.3,24.0,51.0,0.47058823529411764,0.6375,0.2647058823529412,0.7352941176470589,2.5,0.5,79.75,0.25,1.6944444444444444,3.0,Charlotte Bobcats2
39,201010290,Charlotte Bobcats,Indiana Pacers,31.0,70.0,0.44285714285714284,4.0,12.0,0.3333333333333333,35.0,45.0,0.7777777777777778,15.0,30.0,45.0,17.0,3.0,7.0,17.0,21.0,101.0,0.5623608017817372,0.4714285714285714,0.17142857142857143,0.643,37.5,76.9,57.0,54.8,3.4,13.7,15.9,100.0,113.4,116.8,89.8,0.6428571428571429,27.0,58.0,0.46551724137931033,0.8285714285714286,0.3333333333333333,0.6666666666666666,1.0,0.17647058823529413,68.625,0.5,1.5483870967741935,-3.0,36.0,80.0,0.45,12.0,29.0,0.41379310344827586,20.0,24.0,0.8333333333333334,9.0,25.0,34.0,25.0,5.0,11.0,10.0,28.0,104.0,0.5742049469964664,0.525,0.3625,0.3,23.1,62.5,43.0,69.4,5.6,19.0,9.9,100.0,116.8,113.4,90.56,0.3,24.0,51.0,0.47058823529411764,0.6375,0.2647058823529412,0.7352941176470589,2.5,0.5,79.75,0.25,1.6944444444444444,3.0,Indiana Pacers2
40,201010290,Dallas Mavericks,Memphis Grizzlies,34.0,72.0,0.4722222222222222,6.0,18.0,0.3333333333333333,16.0,24.0,0.6666666666666666,8.0,37.0,45.0,24.0,7.0,6.0,18.0,22.0,90.0,0.5450581395348837,0.5138888888888888,0.25,0.333,20.5,72.5,50.0,70.6,7.6,9.2,17.9,100.0,97.7,98.8,82.56,0.3333333333333333,28.0,54.0,0.5185185185185185,0.75,0.17777777777777778,0.8222222222222222,1.3333333333333333,0.3888888888888889,70.75,0.2222222222222222,1.7058823529411764,-1.0,31.0,80.0,0.3875,4.0,15.0,0.26666666666666666,25.0,36.0,0.6944444444444444,14.0,31.0,45.0,17.0,12.0,3.0,13.0,24.0,91.0,0.47474958263772954,0.4125,0.1875,0.45,27.5,79.5,50.0,54.8,13.0,5.6,11.9,100.0,98.8,97.7,95.84,0.45,27.0,65.0,0.4153846153846154,0.8125,0.3111111111111111,0.6888888888888889,1.3076923076923077,0.9230769230769231,61.75,0.3125,1.5483870967741935,1.0,Dallas Mavericks2
41,201010290,Dallas Mavericks,Memphis Grizzlies,34.0,72.0,0.4722222222222222,6.0,18.0,0.3333333333333333,16.0,24.0,0.6666666666666666,8.0,37.0,45.0,24.0,7.0,6.0,18.0,22.0,90.0,0.5450581395348837,0.5138888888888888,0.25,0.333,20.5,72.5,50.0,70.6,7.6,9.2,17.9,100.0,97.7,98.8,82.56,0.3333333333333333,28.0,54.0,0.5185185185185185,0.75,0.17777777777777778,0.8222222222222222,1.3333333333333333,0.3888888888888889,70.75,0.2222222222222222,1.7058823529411764,-1.0,31.0,80.0,0.3875,4.0,15.0,0.26666666666666666,25.0,36.0,0.6944444444444444,14.0,31.0,45.0,17.0,12.0,3.0,13.0,24.0,91.0,0.47474958263772954,0.4125,0.1875,0.45,27.5,79.5,50.0,54.8,13.0,5.6,11.9,100.0,98.8,97.7,95.84,0.45,27.0,65.0,0.4153846153846154,0.8125,0.3111111111111111,0.6888888888888889,1.3076923076923077,0.9230769230769231,61.75,0.3125,1.5483870967741935,1.0,Memphis Grizzlies2
42,201010290,Detroit Pistons,Oklahoma City Thunder,40.0,85.0,0.47058823529411764,8.0,12.0,0.6666666666666666,16.0,20.0,0.8,15.0,28.0,43.0,16.0,1.0,7.0,18.0,27.0,104.0,0.5543710021321961,0.5176470588235295,0.1411764705882353,0.235,34.1,60.9,47.8,40.0,1.1,10.0,16.1,100.0,111.0,112.1,93.8,0.23529411764705882,32.0,73.0,0.4383561643835616,0.8588235294117647,0.3488372093023256,0.6511627906976745,0.8888888888888888,0.05555555555555555,61.25,0.18823529411764706,1.4,-1.0,33.0,85.0,0.38823529411764707,2.0,15.0,0.13333333333333333,37.0,44.0,0.8409090909090909,18.0,29.0,47.0,16.0,14.0,4.0,12.0,20.0,105.0,0.5030663089306248,0.4,0.17647058823529413,0.518,39.1,65.9,52.2,48.5,14.9,5.5,10.3,100.0,112.1,111.0,104.36,0.5176470588235295,31.0,70.0,0.44285714285714284,0.8235294117647058,0.3829787234042553,0.6170212765957447,1.3333333333333333,1.1666666666666667,76.5,0.43529411764705883,1.4848484848484849,1.0,Detroit Pistons2
43,201010290,Detroit Pistons,Oklahoma City Thunder,40.0,85.0,0.47058823529411764,8.0,12.0,0.6666666666666666,16.0,20.0,0.8,15.0,28.0,43.0,16.0,1.0,7.0,18.0,27.0,104.0,0.5543710021321961,0.5176470588235295,0.1411764705882353,0.235,34.1,60.9,47.8,40.0,1.1,10.0,16.1,100.0,111.0,112.1,93.8,0.23529411764705882,32.0,73.0,0.4383561643835616,0.8588235294117647,0.3488372093023256,0.6511627906976745,0.8888888888888888,0.05555555555555555,61.25,0.18823529411764706,1.4,-1.0,33.0,85.0,0.38823529411764707,2.0,15.0,0.13333333333333333,37.0,44.0,0.8409090909090909,18.0,29.0,47.0,16.0,14.0,4.0,12.0,20.0,105.0,0.5030663089306248,0.4,0.17647058823529413,0.518,39.1,65.9,52.2,48.5,14.9,5.5,10.3,100.0,112.1,111.0,104.36,0.5176470588235295,31.0,70.0,0.44285714285714284,0.8235294117647058,0.3829787234042553,0.6170212765957447,1.3333333333333333,1.1666666666666667,76.5,0.43529411764705883,1.4848484848484849,1.0,Oklahoma City Thunder2
44,201010290,Golden State Warriors,Los Angeles Clippers,43.0,81.0,0.5308641975308642,14.0,24.0,0.5833333333333334,9.0,17.0,0.5294117647058824,9.0,37.0,46.0,32.0,8.0,7.0,17.0,25.0,109.0,0.6159584086799277,0.6172839506172839,0.2962962962962963,0.21,25.7,72.5,53.5,74.4,8.4,10.8,16.1,100.0,114.0,95.2,88.48,0.20987654320987653,29.0,57.0,0.5087719298245614,0.7037037037037037,0.1956521739130435,0.8043478260869565,1.8823529411764706,0.47058823529411764,96.125,0.1111111111111111,1.744186046511628,18.0,32.0,83.0,0.3855421686746988,5.0,18.0,0.2777777777777778,22.0,32.0,0.6875,14.0,26.0,40.0,17.0,7.0,1.0,16.0,16.0,91.0,0.46868562010712816,0.41566265060240964,0.21686746987951808,0.386,27.5,74.3,46.5,53.1,7.3,1.8,14.1,100.0,95.2,114.0,97.08,0.3855421686746988,27.0,65.0,0.4153846153846154,0.7831325301204819,0.35,0.65,1.0625,0.4375,51.25,0.26506024096385544,1.53125,-18.0,Golden State Warriors2
45,201010290,Golden State Warriors,Los Angeles Clippers,43.0,81.0,0.5308641975308642,14.0,24.0,0.5833333333333334,9.0,17.0,0.5294117647058824,9.0,37.0,46.0,32.0,8.0,7.0,17.0,25.0,109.0,0.6159584086799277,0.6172839506172839,0.2962962962962963,0.21,25.7,72.5,53.5,74.4,8.4,10.8,16.1,100.0,114.0,95.2,88.48,0.20987654320987653,29.0,57.0,0.5087719298245614,0.7037037037037037,0.1956521739130435,0.8043478260869565,1.8823529411764706,0.47058823529411764,96.125,0.1111111111111111,1.744186046511628,18.0,32.0,83.0,0.3855421686746988,5.0,18.0,0.2777777777777778,22.0,32.0,0.6875,14.0,26.0,40.0,17.0,7.0,1.0,16.0,16.0,91.0,0.46868562010712816,0.41566265060240964,0.21686746987951808,0.386,27.5,74.3,46.5,53.1,7.3,1.8,14.1,100.0,95.2,114.0,97.08,0.3855421686746988,27.0,65.0,0.4153846153846154,0.7831325301204819,0.35,0.65,1.0625,0.4375,51.25,0.26506024096385544,1.53125,-18.0,Los Angeles Clippers2
46,201010290,Miami Heat,Orlando Magic,33.0,81.0,0.4074074074074074,9.0,18.0,0.5,21.0,27.0,0.7777777777777778,14.0,37.0,51.0,17.0,6.0,5.0,12.0,27.0,96.0,0.516795865633075,0.46296296296296297,0.2222222222222222,0.333,30.4,82.2,56.0,51.5,6.8,11.1,11.4,100.0,109.3,79.7,92.88,0.3333333333333333,24.0,63.0,0.38095238095238093,0.7777777777777778,0.27450980392156865,0.7254901960784313,1.4166666666666667,0.5,69.375,0.25925925925925924,1.5151515151515151,26.0,21.0,69.0,0.30434782608695654,4.0,24.0,0.16666666666666666,24.0,34.0,0.7058823529411765,8.0,32.0,40.0,5.0,5.0,3.0,14.0,20.0,70.0,0.41686517389232963,0.3333333333333333,0.34782608695652173,0.493,17.8,69.6,44.0,23.8,5.7,4.8,14.3,100.0,79.7,109.3,83.96000000000001,0.4927536231884058,17.0,45.0,0.37777777777777777,0.6521739130434783,0.2,0.8,0.35714285714285715,0.35714285714285715,26.5,0.34782608695652173,1.2380952380952381,-26.0,Miami Heat3
47,201010290,Miami Heat,Orlando Magic,33.0,81.0,0.4074074074074074,9.0,18.0,0.5,21.0,27.0,0.7777777777777778,14.0,37.0,51.0,17.0,6.0,5.0,12.0,27.0,96.0,0.516795865633075,0.46296296296296297,0.2222222222222222,0.333,30.4,82.2,56.0,51.5,6.8,11.1,11.4,100.0,109.3,79.7,92.88,0.3333333333333333,24.0,63.0,0.38095238095238093,0.7777777777777778,0.27450980392156865,0.7254901960784313,1.4166666666666667,0.5,69.375,0.25925925925925924,1.5151515151515151,26.0,21.0,69.0,0.30434782608695654,4.0,24.0,0.16666666666666666,24.0,34.0,0.7058823529411765,8.0,32.0,40.0,5.0,5.0,3.0,14.0,20.0,70.0,0.41686517389232963,0.3333333333333333,0.34782608695652173,0.493,17.8,69.6,44.0,23.8,5.7,4.8,14.3,100.0,79.7,109.3,83.96000000000001,0.4927536231884058,17.0,45.0,0.37777777777777777,0.6521739130434783,0.2,0.8,0.35714285714285715,0.35714285714285715,26.5,0.34782608695652173,1.2380952380952381,-26.0,Orlando Magic2
48,201010290,Minnesota Timberwolves,Milwaukee Bucks,32.0,85.0,0.3764705882352941,6.0,22.0,0.2727272727272727,26.0,36.0,0.7222222222222222,20.0,42.0,62.0,13.0,8.0,11.0,18.0,27.0,96.0,0.4760015866719556,0.4117647058823529,0.25882352941176473,0.424,40.0,82.4,61.4,40.6,8.2,16.4,15.1,100.0,98.9,87.6,100.84,0.4235294117647059,26.0,63.0,0.4126984126984127,0.7411764705882353,0.3225806451612903,0.6774193548387096,0.7222222222222222,0.4444444444444444,70.75,0.3058823529411765,1.40625,11.0,31.0,87.0,0.3563218390804598,3.0,20.0,0.15,20.0,25.0,0.8,9.0,30.0,39.0,18.0,4.0,5.0,13.0,29.0,85.0,0.4336734693877551,0.3735632183908046,0.22988505747126436,0.287,17.6,60.0,38.6,58.1,4.1,7.9,11.7,100.0,87.6,98.9,98.0,0.28735632183908044,28.0,67.0,0.417910447761194,0.7701149425287356,0.23076923076923078,0.7692307692307693,1.3846153846153846,0.3076923076923077,41.375,0.22988505747126436,1.5806451612903225,-11.0,Minnesota Timberwolves2
